total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,38611.0,375791.0,961389.0,12116530.0,0.0,0.0,4901.30566,189244314.0,NaN,0.0,189017484.0,189552239.0,0.0,38611.0,0.0,0.0441343337,34332.0,534755.0,4264.0,4.0,0.0,15.6441031,0.0,0.0,15.5999689,0.0,4264.0,4.0,0.0,34332.0,0.0,0.0,0.0,607,DDR5_3200C
0.0,38611.0,76860.0,961389.0,11754004.0,0.0,0.0,4727.7627,182543643.0,NaN,0.0,182349602.0,182640398.0,0.0,38611.0,0.0,0.0247401651,34830.0,290796.0,3765.0,5.0,0.0,15.5385685,0.0,0.0,15.5138283,0.0,3765.0,5.0,0.0,34830.0,0.0,0.0,0.0,607,DDR5_3600BN
0.0,38611.0,68992.0,961389.0,11748234.0,0.0,0.0,4718.91309,182201953.0,NaN,0.0,182026456.0,182280342.0,0.0,38611.0,0.0,0.0216105673,34839.0,253886.0,3757.0,4.0,0.0,15.5155516,0.0,0.0,15.4939423,0.0,3757.0,4.0,0.0,34839.0,0.0,0.0,0.0,607,DDR5_3600AN
0.0,38611.0,87834.0,961389.0,11768234.0,0.0,0.0,4736.48975,182880608.0,NaN,0.0,182667292.0,182984376.0,0.0,38611.0,0.0,0.0269440599,34824.0,317084.0,3772.0,4.0,0.0,15.5490093,0.0,0.0,15.5220652,0.0,3772.0,4.0,0.0,34824.0,0.0,0.0,0.0,607,DDR5_3600C
0.0,38611.0,63350.0,961389.0,11744328.0,0.0,0.0,4725.87305,182470693.0,NaN,0.0,182301416.0,182543113.0,0.0,38611.0,0.0,0.0205798913,35173.0,241697.0,3422.0,5.0,0.0,15.543088,0.0,0.0,15.5225067,0.0,3422.0,5.0,0.0,35173.0,0.0,0.0,0.0,607,DDR5_4000BN
0.0,38611.0,61034.0,961389.0,11739400.0,0.0,0.0,4714.38135,182026983.0,NaN,0.0,181876507.0,182093741.0,0.0,38611.0,0.0,0.0185046941,35179.0,217234.0,3417.0,4.0,0.0,15.5113335,0.0,0.0,15.4928284,0.0,3417.0,4.0,0.0,35179.0,0.0,0.0,0.0,607,DDR5_4000AN
0.0,38611.0,63910.0,961389.0,11741277.0,0.0,0.0,4721.77539,182312470.0,NaN,0.0,182130641.0,182395761.0,0.0,38611.0,0.0,0.0225801673,35171.0,265120.0,3425.0,4.0,0.0,15.5345764,0.0,0.0,15.5119963,0.0,3425.0,4.0,0.0,35171.0,0.0,0.0,0.0,607,DDR5_4000C
0.0,38611.0,39279.0,961389.0,11714332.0,0.0,0.0,4701.71191,181537805.0,NaN,0.0,181379262.0,181593336.0,0.0,38611.0,0.0,0.0182745382,35466.0,214074.0,3130.0,4.0,0.0,15.5018091,0.0,0.0,15.4835348,0.0,3130.0,4.0,0.0,35466.0,0.0,0.0,0.0,607,DDR5_4400BN
0.0,38611.0,32577.0,961389.0,11708709.0,0.0,0.0,4696.30029,181328843.0,NaN,0.0,181191396.0,181380634.0,0.0,38611.0,0.0,0.0161621571,35473.0,189238.0,3122.0,5.0,0.0,15.4910879,0.0,0.0,15.474925,0.0,3122.0,5.0,0.0,35473.0,0.0,0.0,0.0,607,DDR5_4400AN
0.0,38611.0,41372.0,961389.0,11714402.0,0.0,0.0,4704.74902,181655058.0,NaN,0.0,181482292.0,181718648.0,0.0,38611.0,0.0,0.0201765317,35455.0,236356.0,3141.0,4.0,0.0,15.512414,0.0,0.0,15.4922371,0.0,3141.0,4.0,0.0,35455.0,0.0,0.0,0.0,607,DDR5_4400C
