total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,total_rfm_cycles_rank1_1,total_rfm_cycles_rank0_1,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,avg_write_latency_0_1,write_depart_latency_0_1,avg_read_latency_0_1,read_queue_len_avg_0_1,row_hit_rate_0_1,write_queue_len_0_1,queue_len_0_1,num_other_reqs_0_1,num_write_reqs_0_1,read_latency_0_1,priority_queue_len_avg_0_1,row_hits_0_1,priority_queue_len_0_1,row_misses_0_1,row_conflicts_0_1,read_row_misses_0_1,queue_len_avg_0_1,read_row_conflicts_core_0_1,read_row_hits_0_1,write_queue_len_avg_0_1,read_row_conflicts_0_1,write_row_misses_0_1,write_row_conflicts_0_1,read_queue_len_0_1,write_row_hits_0_1,read_row_hits_core_0_1,read_row_misses_core_0_1,num_read_reqs_0_1,trace,slow_timing
0.0,221322.0,7521.0,778678.0,12458207.0,0.0,0.0,0.0,0.0,883.785522,195601181.0,27594.8086,35.6137962,0.975877047,195220870.0,639115236.0,0.0,221322.0,743334944534.0,0.0168834087,862809.0,210337.0,14430.0,6898.0,12182.0,51.3007431,0.0,645192.0,15.6700611,5453.0,2248.0,1445.0,443684029.0,217617.0,0.0,0.0,26937493.0,910.598389,201535457.0,.,0.0,0.983239174,201302167.0,201773772.0,0.0,221322.0,0.0,0.0378549658,217581.0,471605.0,3536.0,173.0,0.0,16.1960526,0.0,0.0,16.1581974,0.0,3536.0,173.0,0.0,217581.0,0.0,0.0,0.0,648,DDR5_1600AN
0.0,221322.0,276.0,778678.0,12417608.0,0.0,0.0,0.0,0.0,887.615967,196448942.0,26663.5234,36.2752228,0.975640893,196266783.0,646924192.0,0.0,221322.0,743297314974.0,0.0165828243,861126.0,205919.0,14560.0,6940.0,12318.0,52.0973244,0.0,643535.0,15.8055229,5472.0,2242.0,1468.0,450451490.0,217591.0,0.0,0.0,27876936.0,862.341614,190855168.0,.,0.0,0.98360604,190657254.0,190904192.0,0.0,221322.0,0.0,0.0198861174,217673.0,246938.0,3463.0,165.0,0.0,15.3736687,0.0,0.0,15.3537817,0.0,3463.0,165.0,0.0,217673.0,0.0,0.0,0.0,648,DDR5_3200AN
0.0,221322.0,107.0,778678.0,12416703.0,0.0,0.0,0.0,0.0,888.114868,196559360.0,26670.7383,36.2754745,0.975588024,196380550.0,647008310.0,0.0,221322.0,743383156689.0,0.0165874138,861054.0,205961.0,14603.0,6943.0,12342.0,52.1078987,0.0,643480.0,15.8158369,5477.0,2261.0,1466.0,450421799.0,217574.0,0.0,0.0,27872614.0,869.273682,192389392.0,.,0.0,0.983628631,192207679.0,192409097.0,0.0,221322.0,0.0,0.0162215363,217678.0,201418.0,3463.0,160.0,0.0,15.4959898,0.0,0.0,15.4797678,0.0,3463.0,160.0,0.0,217678.0,0.0,0.0,0.0,648,DDR5_4800AN
0.0,221322.0,39.0,778678.0,12416703.0,0.0,0.0,0.0,0.0,887.313293,196381945.0,26646.2617,36.2763138,0.975608885,196205536.0,646843113.0,0.0,221322.0,742882465855.0,0.0165412668,861169.0,205388.0,14588.0,6942.0,12345.0,52.0945969,0.0,643582.0,15.8017416,5471.0,2243.0,1471.0,450432189.0,217587.0,0.0,0.0,27879426.0,867.531921,192003900.0,.,0.0,0.983619571,191827168.0,192011707.0,0.0,221322.0,0.0,0.0148621574,217676.0,184539.0,3465.0,160.0,0.0,15.4639854,0.0,0.0,15.4491224,0.0,3465.0,160.0,0.0,217676.0,0.0,0.0,0.0,648,DDR5_6400AN
0.0,519402.0,22125.0,480598.0,20355783.0,0.0,0.0,0.0,0.0,287.314575,149231757.0,63400.9414,14.484746,0.947220504,148099033.0,443283887.0,0.0,519402.0,1042335729041.0,0.0165303387,817636.0,336488.0,23212.0,22347.0,16970.0,21.7768021,0.0,309586.0,7.27552605,17255.0,6242.0,5092.0,294848366.0,508050.0,0.0,0.0,16440383.0,1055.54797,548253773.0,.,0.0,0.981296957,547637769.0,548463847.0,0.0,519402.0,0.0,0.0405819789,509666.0,826078.0,8176.0,1538.0,0.0,26.9438839,0.0,0.0,26.9032993,0.0,8176.0,1538.0,0.0,509666.0,0.0,0.0,0.0,625,DDR5_1600AN
0.0,519402.0,2510.0,480598.0,19951139.0,0.0,0.0,0.0,0.0,552.553162,286997224.0,52239.9141,17.2859135,0.945969641,286368122.0,631571213.0,0.0,519402.0,1050366008974.0,0.0165124908,813374.0,329443.0,24008.0,22449.0,17424.0,31.6558952,0.0,305729.0,14.3534718,17294.0,6584.0,5155.0,344873648.0,507645.0,0.0,0.0,20106581.0,942.649353,489613968.0,.,0.0,0.981637836,489097420.0,489534975.0,0.0,519402.0,0.0,0.0219313279,509847.0,437555.0,7960.0,1577.0,0.0,24.5366917,0.0,0.0,24.5147591,0.0,7960.0,1577.0,0.0,509847.0,0.0,0.0,0.0,625,DDR5_3200AN
0.0,519402.0,409.0,480598.0,19908768.0,0.0,0.0,0.0,0.0,849.961914,441471889.0,52199.2695,32.5343018,0.946001709,440897762.0,1088946169.0,0.0,519402.0,1050144272540.0,0.0166013781,813342.0,330513.0,24047.0,22379.0,17404.0,54.6968155,0.0,305735.0,22.1459084,17245.0,6643.0,5134.0,647717894.0,507607.0,0.0,0.0,20117988.0,939.606628,488033553.0,.,0.0,0.981651366,487555442.0,487908375.0,0.0,519402.0,0.0,0.0177275166,509854.0,352933.0,7977.0,1553.0,0.0,24.5072117,0.0,0.0,24.4894848,0.0,7977.0,1553.0,0.0,509854.0,0.0,0.0,0.0,625,DDR5_4800AN
0.0,519402.0,132.0,480598.0,19893074.0,0.0,0.0,0.0,0.0,954.025146,495522571.0,52047.5391,32.5377083,0.946152985,494957244.0,1142561853.0,0.0,519402.0,1048101072265.0,0.0165655147,813403.0,329539.0,23897.0,22395.0,17324.0,57.435154,0.0,305755.0,24.8808823,17232.0,6573.0,5163.0,647275070.0,507648.0,0.0,0.0,20137381.0,937.999939,487199046.0,.,0.0,0.981672525,486738049.0,487057285.0,0.0,519402.0,0.0,0.0160475951,509865.0,319236.0,7941.0,1578.0,0.0,24.4837608,0.0,0.0,24.4677143,0.0,7941.0,1578.0,0.0,509865.0,0.0,0.0,0.0,625,DDR5_6400AN
0.0,681410.0,139266.0,1641593.0,28650375.0,0.0,0.0,0.0,0.0,679.636719,463111267.0,307.199921,34.5524712,0.172319323,430490417.0,1421110486.0,0.0,681410.0,13468092387.0,0.023693895,400147.0,678839.0,303763.0,1618215.0,184093.0,49.6018105,0.0,250166.0,15.0256472,1206477.0,119670.0,411738.0,989941230.0,149981.0,0.0,0.0,43841454.0,768.55011,523697741.0,.,0.0,0.21090202,477030963.0,478761601.0,0.0,681410.0,0.0,0.060405422,143708.0,1730638.0,63581.0,474108.0,0.0,16.7104816,0.0,0.0,16.6500778,0.0,63581.0,474108.0,0.0,143708.0,0.0,0.0,0.0,bfs_road,DDR5_1600AN
0.0,681410.0,13750.0,1641593.0,28436001.0,0.0,0.0,0.0,0.0,677.403503,461589535.0,282.425354,35.5331497,0.170877784,432184626.0,1443280855.0,0.0,681410.0,13062348425.0,0.0237578768,396803.0,675579.0,306096.0,1619246.0,184170.0,50.7554131,0.0,247528.0,15.1985035,1209057.0,121926.0,410189.0,1010420650.0,149275.0,0.0,0.0,46250626.0,622.252197,424008877.0,.,0.0,0.228108853,386816599.0,387633327.0,0.0,681410.0,0.0,0.0287216213,155432.0,816728.0,50738.0,475224.0,0.0,13.6317806,0.0,0.0,13.6030598,0.0,50738.0,475224.0,0.0,155432.0,0.0,0.0,0.0,bfs_road,DDR5_3200AN
0.0,681410.0,2176.0,1641593.0,28419554.0,0.0,0.0,0.0,0.0,676.676697,461094278.0,289.999481,35.5524979,0.170909122,432003018.0,1443066216.0,0.0,681410.0,13421207054.0,0.0238245819,396872.0,677084.0,306194.0,1619057.0,184630.0,50.7772293,0.0,247345.0,15.2009077,1208759.0,121564.0,410298.0,1010386114.0,149527.0,0.0,0.0,46280107.0,643.081543,438202165.0,.,0.0,0.228572473,405365739.0,405987586.0,0.0,681410.0,0.0,0.0218809564,155747.0,621847.0,49914.0,475729.0,0.0,14.2855015,0.0,0.0,14.2636204,0.0,49914.0,475729.0,0.0,155747.0,0.0,0.0,0.0,bfs_road,DDR5_4800AN
