total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,total_rfm_cycles_rank1_1,total_rfm_cycles_rank0_1,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,avg_write_latency_0_1,write_depart_latency_0_1,avg_read_latency_0_1,read_queue_len_avg_0_1,row_hit_rate_0_1,write_queue_len_0_1,queue_len_0_1,num_other_reqs_0_1,num_write_reqs_0_1,read_latency_0_1,priority_queue_len_avg_0_1,row_hits_0_1,priority_queue_len_0_1,row_misses_0_1,row_conflicts_0_1,read_row_misses_0_1,queue_len_avg_0_1,read_row_conflicts_core_0_1,read_row_hits_0_1,write_queue_len_avg_0_1,read_row_conflicts_0_1,write_row_misses_0_1,write_row_conflicts_0_1,read_queue_len_0_1,write_row_hits_0_1,read_row_hits_core_0_1,read_row_misses_core_0_1,num_read_reqs_0_1,trace,timing,probability
0.0,0.0,0.0,1000100.0,8740938.0,0.0,0.0,0.0,0.0,.,0.0,18.1639767,32.999836,0.99657625,0.0,342557708.0,0.0,0.0,346119196.0,0.011986929,996643.0,104777.0,3424.0,0.0,3424.0,39.1900368,0.0,996643.0,0.0,0.0,0.0,0.0,288449523.0,0.0,0.0,0.0,19055254.0,.,0.0,.,0.0,.,0.0,701.0,0.0,0.0,0.0,8.01973438,0.0,701.0,0.0,0.0,0.0,8.01973438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648,DDR5_6400AN,0.0001
0.0,7099.0,0.0,993002.0,8905605.0,0.0,0.0,0.0,0.0,19713.3047,139944758.0,18.073555,32.9991417,0.964529753,140037718.0,487645467.0,0.0,7099.0,353020936.0,0.0123874797,964577.0,110318.0,16433.0,19039.0,15475.0,54.7571411,0.0,959254.0,15.7246714,18240.0,958.0,799.0,293877315.0,5323.0,0.0,0.0,19532457.0,19699.332,139845557.0,.,0.0,0.756214678,139939365.0,139979416.0,0.0,7099.0,0.0,0.00449727988,5354.0,40051.0,1628.0,98.0,0.0,15.7181263,0.0,0.0,15.7136278,0.0,1628.0,98.0,0.0,5354.0,0.0,0.0,0.0,625,DDR5_6400AN,0.0001
0.0,196136.0,61.0,803945.0,11237890.0,0.0,0.0,0.0,0.0,894.91217,175524489.0,10829.2393,32.9835968,0.272567451,170041504.0,584154606.0,0.0,196136.0,280222289783.0,0.0224126596,258938.0,251871.0,88948.0,602110.0,60342.0,51.9808083,0.0,166171.0,15.1310883,527353.0,28606.0,74757.0,370666029.0,92767.0,0.0,0.0,25876451.0,834.400146,163655906.0,.,0.0,0.570212901,159149189.0,159341056.0,0.0,196136.0,0.0,0.0170732234,111837.0,191867.0,20679.0,63616.0,0.0,14.1789122,0.0,0.0,14.1618385,0.0,20679.0,63616.0,0.0,111837.0,0.0,0.0,0.0,bfs_road,DDR5_6400AN,0.0001
0.0,7225.0,0.0,992888.0,9019250.0,0.0,0.0,0.0,0.0,17979.4941,129901842.0,18.3547611,32.998085,0.886605263,129782327.0,481143847.0,0.0,7225.0,365695114.0,0.014366827,886654.0,129578.0,43597.0,69804.0,42549.0,53.3463249,0.0,883621.0,14.3894815,66685.0,1048.0,3119.0,297617982.0,3033.0,0.0,0.0,19923720.0,17944.9199,129652051.0,.,0.0,0.432361126,129541364.0,129588297.0,0.0,7225.0,0.0,0.00520364754,3113.0,46933.0,3469.0,618.0,0.0,14.3679676,0.0,0.0,14.3627644,0.0,3469.0,618.0,0.0,3113.0,0.0,0.0,0.0,620,DDR5_6400AN,0.0001
0.0,315143.0,2818.0,684914.0,14657927.0,0.0,0.0,0.0,0.0,719.962036,226890997.0,2359.8269,32.9936867,0.82498467,225280460.0,746092574.0,0.0,315143.0,82082145331.0,0.0193751138,805647.0,283999.0,53657.0,117256.0,42773.0,50.9002762,0.0,523333.0,15.3691902,95324.0,10884.0,21932.0,483619037.0,282314.0,0.0,0.0,34783118.0,660.252625,208073981.0,.,0.0,0.909421504,206678835.0,206933146.0,0.0,315143.0,0.0,0.0173497256,286586.0,254311.0,13716.0,14828.0,0.0,14.1174908,0.0,0.0,14.1001406,0.0,13716.0,14828.0,0.0,286586.0,0.0,0.0,0.0,bc_web,DDR5_6400AN,0.0001
0.0,5.0,0.0,1000094.0,8763430.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5825005,32.9995193,0.987347782,21259572.0,364555212.0,0.0,5.0,345948639.0,0.0118175186,987408.0,103562.0,9444.0,3209.0,9444.0,41.5996017,0.0,987408.0,2.42594194,3209.0,0.0,0.0,289188994.0,0.0,0.0,0.0,18616905.0,0.0,0.0,.,0.0,.,21259572.0,21260275.0,0.0,5.0,0.0,8.02197319,0.0,703.0,0.0,0.0,0.0,2.42602229,0.0,0.0,2.42594194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,DDR5_6400AN,0.0001
0.0,3454.0,0.0,996646.0,11808145.0,0.0,0.0,0.0,0.0,53785.2422,185774219.0,16.5178623,32.9990616,0.850490928,187640993.0,631277930.0,0.0,3454.0,459036661.0,0.0137454271,850536.0,162308.0,19632.0,129885.0,19445.0,53.4612312,0.0,849027.0,15.89081,128141.0,187.0,1744.0,389657681.0,1509.0,0.0,0.0,27790321.0,53704.4492,185495166.0,.,0.0,0.437790692,187417250.0,187441340.0,0.0,3454.0,0.0,0.00204011728,1506.0,24090.0,229.0,1705.0,0.0,15.8739023,0.0,0.0,15.8718624,0.0,229.0,1705.0,0.0,1506.0,0.0,0.0,0.0,607,DDR5_6400AN,0.0001
0.0,487.0,0.0,999612.0,8874687.0,0.0,0.0,0.0,0.0,351231.656,171049821.0,18.9070129,32.997982,0.929622293,172357061.0,519295437.0,0.0,487.0,354986870.0,0.0129097514,929679.0,114570.0,30355.0,40027.0,30278.0,58.514225,0.0,929408.0,19.4211979,39894.0,77.0,133.0,292846756.0,271.0,0.0,0.0,18775408.0,351172.719,171021115.0,.,0.0,0.618749976,172326975.0,172329911.0,0.0,487.0,0.0,0.000330828567,297.0,2936.0,157.0,26.0,0.0,19.4181385,0.0,0.0,19.4178085,0.0,157.0,26.0,0.0,297.0,0.0,0.0,0.0,623,DDR5_6400AN,0.0001
0.0,46630.0,0.0,953465.0,10462056.0,0.0,0.0,0.0,0.0,3500.052,163207424.0,3094.97266,32.9966011,0.153136626,162350625.0,559199788.0,0.0,46630.0,75275425907.0,0.0200257953,151014.0,209511.0,62469.0,772656.0,57578.0,53.4502792,0.0,121918.0,15.5180416,760026.0,4891.0,12630.0,345212295.0,29096.0,0.0,0.0,24321840.0,3433.80957,160118539.0,.,0.0,0.719286978,159468093.0,159595692.0,0.0,46630.0,0.0,0.0121963602,33531.0,127599.0,8550.0,4536.0,0.0,15.2547159,0.0,0.0,15.2425194,0.0,8550.0,4536.0,0.0,33531.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN,0.0001
0.0,516.0,0.0,999593.0,9577331.0,0.0,0.0,0.0,0.0,307897.469,158875087.0,17.6554127,32.9985085,0.91187638,159974870.0,530117200.0,0.0,516.0,377546433.0,0.0134394439,911932.0,128714.0,35096.0,53033.0,34991.0,55.3512421,0.0,911618.0,16.7034912,52952.0,105.0,81.0,316037640.0,314.0,0.0,0.0,21384177.0,307741.031,158794364.0,.,0.0,0.624000013,159969055.0,159973633.0,0.0,516.0,0.0,0.000478003727,312.0,4578.0,178.0,10.0,0.0,16.7033634,0.0,0.0,16.7028847,0.0,178.0,10.0,0.0,312.0,0.0,0.0,0.0,600,DDR5_6400AN,0.0001
0.0,3612.0,0.0,996508.0,9018676.0,0.0,0.0,0.0,0.0,25131.3848,90774562.0,18.0897655,32.9994965,0.959235072,100822779.0,452354717.0,0.0,3612.0,355281122.0,0.0122739747,959308.0,110695.0,15091.0,25677.0,14903.0,50.1575546,0.0,956131.0,11.1793327,25442.0,188.0,235.0,297611791.0,3177.0,0.0,0.0,19639895.0,25104.9297,90679006.0,.,0.0,0.910000026,100733801.0,100743858.0,0.0,3612.0,0.0,0.00111513038,3276.0,10057.0,279.0,45.0,0.0,11.1705818,0.0,0.0,11.169467,0.0,279.0,45.0,0.0,3276.0,0.0,0.0,0.0,621,DDR5_6400AN,0.0001
0.0,179182.0,56.0,820906.0,10767179.0,0.0,0.0,0.0,0.0,941.120056,168631778.0,16446.1367,32.9887772,0.212687805,162861703.0,562212093.0,0.0,179182.0,417400331279.0,0.0219884887,194798.0,236754.0,77830.0,643259.0,51727.0,52.2153587,0.0,123004.0,15.1257534,561986.0,26103.0,81273.0,355196065.0,71794.0,0.0,0.0,25379839.0,886.475647,158840477.0,.,0.0,0.497881889,153951843.0,154130667.0,0.0,179182.0,0.0,0.0166082494,89205.0,178824.0,20099.0,69865.0,0.0,14.3148613,0.0,0.0,14.2982521,0.0,20099.0,69865.0,0.0,89205.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN,0.0001
0.0,3841.0,0.0,996256.0,8962797.0,0.0,0.0,0.0,0.0,30131.2207,115734013.0,17.1457329,32.9995956,0.98175776,121811290.0,471479420.0,0.0,3841.0,352047525.0,0.011560454,981800.0,103614.0,7076.0,11167.0,6917.0,52.6040497,0.0,978254.0,13.5907669,11052.0,159.0,115.0,295768684.0,3546.0,0.0,0.0,20532659.0,30099.0625,115610499.0,.,0.0,0.930366516,121687951.0,121703995.0,0.0,3841.0,0.0,0.00179006625,3554.0,16044.0,264.0,2.0,0.0,13.5787964,0.0,0.0,13.5770063,0.0,264.0,2.0,0.0,3554.0,0.0,0.0,0.0,628,DDR5_6400AN,0.0001
0.0,51664.0,0.0,948433.0,10091986.0,0.0,0.0,0.0,0.0,3029.18945,156500043.0,3640.28394,32.9956894,0.56638664,155784416.0,540117570.0,0.0,51664.0,84190100046.0,0.0173841901,556958.0,175441.0,92080.0,334315.0,88397.0,53.5194511,0.0,520344.0,15.4364481,322961.0,3683.0,11354.0,332992036.0,36614.0,0.0,0.0,23127343.0,2976.14502,153759548.0,.,0.0,0.746132553,153114762.0,153238028.0,0.0,51664.0,0.0,0.0122142462,38537.0,123266.0,8740.0,4372.0,0.0,15.1841307,0.0,0.0,15.171916,0.0,8740.0,4372.0,0.0,38537.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,0.0001
0.0,98.0,0.0,999999.0,8844778.0,0.0,0.0,0.0,0.0,1121559.12,109912790.0,18.1934299,32.9988289,0.964907646,127807824.0,473788437.0,0.0,98.0,350504424.0,0.0130404625,964953.0,115340.0,17938.0,17156.0,17932.0,53.5670242,0.0,964907.0,14.4500885,17127.0,6.0,29.0,291867319.0,46.0,0.0,0.0,19265440.0,1135592.88,111288098.0,.,0.0,0.5625,127807232.0,127808401.0,0.0,98.0,0.0,0.000132168381,45.0,1169.0,13.0,22.0,0.0,14.4501534,0.0,0.0,14.4500217,0.0,13.0,22.0,0.0,45.0,0.0,0.0,0.0,649,DDR5_6400AN,0.0001
0.0,18873.0,0.0,981235.0,10216098.0,0.0,0.0,0.0,0.0,8406.59961,158657768.0,2032.05322,32.9973946,0.158140659,158175420.0,548428710.0,0.0,18873.0,48177851758.0,0.0193875395,156706.0,198065.0,63806.0,770416.0,61502.0,53.6828003,0.0,147437.0,15.4829588,763134.0,2304.0,7282.0,337104618.0,9269.0,0.0,0.0,23708953.0,8346.98926,157532714.0,.,0.0,0.512171865,157032594.0,157132689.0,0.0,18873.0,0.0,0.00979777239,9657.0,100095.0,6773.0,2425.0,0.0,15.3808908,0.0,0.0,15.3710928,0.0,6773.0,2425.0,0.0,9657.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,0.0001
0.0,241354.0,136.0,758732.0,11657724.0,0.0,0.0,0.0,0.0,754.482727,182097429.0,15290.4082,32.9834824,0.18750754,172794887.0,598146224.0,0.0,241354.0,417636483551.0,0.022832159,173941.0,266171.0,88726.0,664981.0,46693.0,51.3090057,0.0,106697.0,14.8223515,532924.0,42033.0,132057.0,384512306.0,67244.0,0.0,0.0,27313626.0,703.594299,169815303.0,.,0.0,0.365497619,161530869.0,161736756.0,0.0,241354.0,0.0,0.0176609941,88207.0,205887.0,21527.0,131600.0,0.0,13.873785,0.0,0.0,13.8561239,0.0,21527.0,131600.0,0.0,88207.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,0.0001
0.0,27.0,0.0,1000071.0,8893004.0,0.0,0.0,0.0,0.0,2030555.88,54825006.0,18.648489,32.9993095,0.937880516,83636606.0,431215422.0,0.0,27.0,362863812.0,0.0128172664,937934.0,113984.0,26036.0,36087.0,26033.0,48.4892883,0.0,937929.0,9.40476418,36075.0,3.0,12.0,293462992.0,5.0,0.0,0.0,19458079.0,2030561.75,54825169.0,.,0.0,0.238095239,79757443.0,79758294.0,0.0,27.0,0.0,9.56931981,5.0,851.0,14.0,2.0,0.0,8.96865654,0.0,0.0,8.96856022,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN,0.0001
0.0,17208.0,0.0,982876.0,12745220.0,0.0,0.0,0.0,0.0,11919.8643,205117017.0,16.0195541,32.9991226,0.870024741,204980308.0,678801156.0,0.0,17208.0,481397084.0,0.0130623085,870063.0,166482.0,33936.0,96045.0,33148.0,53.2592735,0.0,856872.0,16.0829163,92824.0,788.0,3221.0,420581094.0,13191.0,0.0,0.0,30050593.0,11891.5977,204630607.0,.,0.0,0.769709289,204503979.0,204565557.0,0.0,17208.0,0.0,0.00483145844,13239.0,61578.0,800.0,3161.0,0.0,16.050375,0.0,0.0,16.0455437,0.0,800.0,3161.0,0.0,13239.0,0.0,0.0,0.0,603,DDR5_6400AN,0.0001
0.0,11546.0,0.0,988536.0,10026459.0,0.0,0.0,0.0,0.0,12987.2334,149950593.0,1322.12878,32.9841614,0.557617664,161492165.0,545733952.0,0.0,11546.0,27439947442.0,0.0167781077,553590.0,168225.0,96359.0,342828.0,95818.0,54.4293823,0.0,544401.0,16.1065998,341031.0,541.0,1797.0,330714330.0,9189.0,0.0,0.0,20754369.0,12921.7061,149194015.0,.,0.0,0.797518849,160831730.0,160887030.0,0.0,11546.0,0.0,0.00551540684,9193.0,55300.0,2024.0,310.0,0.0,16.0462456,0.0,0.0,16.0407314,0.0,2024.0,310.0,0.0,9193.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,0.0001
0.0,2230.0,0.0,997872.0,9092872.0,0.0,0.0,0.0,0.0,55219.5273,123139541.0,19.0520191,32.9967575,0.920558751,126767883.0,480809337.0,0.0,2230.0,360109536.0,0.0135397268,920614.0,123115.0,22203.0,57243.0,22076.0,52.8776093,0.0,918558.0,13.9414568,57206.0,127.0,37.0,300035297.0,2056.0,0.0,0.0,18901384.0,55207.5469,123112830.0,.,0.0,0.926126122,126741205.0,126753538.0,0.0,2230.0,0.0,0.0013563371,2056.0,12333.0,164.0,0.0,0.0,13.9398794,0.0,0.0,13.9385233,0.0,164.0,0.0,0.0,2056.0,0.0,0.0,0.0,638,DDR5_6400AN,0.0001
0.0,26629.0,0.0,973486.0,9545368.0,0.0,0.0,0.0,0.0,5209.50195,138723830.0,19.1264439,32.9982224,0.875935435,138579807.0,506256578.0,0.0,26629.0,414175483.0,0.0136584574,875981.0,130375.0,35786.0,88285.0,34161.0,53.0368843,0.0,852140.0,14.5180159,87130.0,1625.0,1155.0,314980154.0,23841.0,0.0,0.0,21654601.0,5187.74316,138144408.0,.,0.0,0.919349372,138044240.0,138093653.0,0.0,26629.0,0.0,0.0051766471,24474.0,49413.0,1906.0,241.0,0.0,14.4670849,0.0,0.0,14.4619083,0.0,1906.0,241.0,0.0,24474.0,0.0,0.0,0.0,654,DDR5_6400AN,0.0001
0.0,445.0,0.0,999642.0,8801509.0,0.0,0.0,0.0,0.0,327368.344,145678910.0,18.5692768,32.9994736,0.984505475,163359037.0,507885529.0,0.0,445.0,347186973.0,0.0116639091,984534.0,102660.0,7108.0,8387.0,7075.0,57.7043686,0.0,984153.0,18.5603447,8381.0,33.0,6.0,290445156.0,381.0,0.0,0.0,18696850.0,327362.844,145676468.0,.,0.0,0.899999976,163356381.0,163359647.0,0.0,445.0,0.0,0.000371072732,378.0,3266.0,42.0,0.0,0.0,18.5604134,0.0,0.0,18.5600433,0.0,42.0,0.0,0.0,378.0,0.0,0.0,0.0,644,DDR5_6400AN,0.0001
0.0,72935.0,0.0,927166.0,9277065.0,0.0,0.0,0.0,0.0,1960.71899,143005041.0,17.3372669,32.9992676,0.943485022,142606654.0,498940296.0,0.0,72935.0,362348924.0,0.0142644253,943535.0,132332.0,22185.0,34333.0,18221.0,53.7821274,0.0,878896.0,15.3719587,30016.0,3964.0,4317.0,306136338.0,64639.0,0.0,0.0,20900002.0,1947.35742,142030506.0,.,0.0,0.922408104,141753932.0,141871242.0,0.0,72935.0,0.0,0.0126451626,67262.0,117310.0,5645.0,13.0,0.0,15.2926865,0.0,0.0,15.2800417,0.0,5645.0,13.0,0.0,67262.0,0.0,0.0,0.0,619,DDR5_6400AN,0.0001
0.0,0.0,0.0,1009964.0,8812474.0,0.0,0.0,0.0,0.0,.,0.0,22.5247593,32.9995346,0.996600747,0.0,345450835.0,0.0,0.0,353565925.0,0.0121726319,1006498.0,107271.0,2811.0,622.0,2811.0,39.2002106,0.0,1006498.0,0.0,622.0,0.0,0.0,290807554.0,0.0,0.0,0.0,15696768.0,.,0.0,.,0.0,.,0.0,707.0,0.0,0.0,0.0,8.02271898,0.0,707.0,0.0,0.0,0.0,8.02271898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,DDR5_6400AN,0.01
0.0,75295.0,0.0,933995.0,10000103.0,0.0,0.0,0.0,0.0,2078.06055,156467574.0,15876.4951,32.9818573,0.307224602,154743551.0,534935576.0,0.0,75295.0,351929835489.0,0.0195359979,289071.0,195362.0,79123.0,572717.0,71793.0,53.4930077,0.0,246188.0,15.4741955,547648.0,7330.0,25069.0,329821964.0,42883.0,0.0,0.0,22166720.0,2009.797,151327666.0,.,0.0,0.726292133,150224012.0,150352678.0,0.0,75295.0,0.0,0.0128664672,54676.0,128666.0,12051.0,8554.0,0.0,15.0351124,0.0,0.0,15.0222473,0.0,12051.0,8554.0,0.0,54676.0,0.0,0.0,0.0,cc_web,DDR5_6400AN,0.01
0.0,111238.0,0.0,897507.0,10757186.0,0.0,0.0,0.0,0.0,1505.09521,167423774.0,12110.9727,32.9877281,0.465636611,164547571.0,567875319.0,0.0,111238.0,305361726478.0,0.0194593649,442914.0,209328.0,93503.0,414784.0,83315.0,52.7903252,0.0,385332.0,15.296525,371328.0,10188.0,43456.0,354855127.0,57582.0,0.0,0.0,25213640.0,1456.83569,162055491.0,.,0.0,0.553576589,159369243.0,159524138.0,0.0,111238.0,0.0,0.0143992119,61571.0,154895.0,17529.0,32124.0,0.0,14.8295422,0.0,0.0,14.8151426,0.0,17529.0,32124.0,0.0,61571.0,0.0,0.0,0.0,cc_twi,DDR5_6400AN,0.01
0.0,107651.0,0.0,901255.0,10762091.0,0.0,0.0,0.0,0.0,1555.22351,167421355.0,4182.51807,32.9783669,0.59101969,166314543.0,570037301.0,0.0,107651.0,97446115631.0,0.01811135,585840.0,194916.0,95699.0,309697.0,88392.0,52.9671516,0.0,499994.0,15.4537392,295212.0,7307.0,14485.0,354916200.0,85846.0,0.0,0.0,23298434.0,1505.68689,162088708.0,.,0.0,0.82207191,161101258.0,161246274.0,0.0,107651.0,0.0,0.0134747047,88487.0,145016.0,11370.0,7782.0,0.0,14.9828014,0.0,0.0,14.969327,0.0,11370.0,7782.0,0.0,88487.0,0.0,0.0,0.0,cc_road,DDR5_6400AN,0.01
0.0,158658.0,0.0,849652.0,10782705.0,0.0,0.0,0.0,0.0,1066.52075,169212046.0,5832.74121,32.9869118,0.354222119,165606769.0,567299783.0,0.0,158658.0,142567311376.0,0.0207053795,347799.0,223260.0,94196.0,539872.0,73513.0,52.612011,0.0,257365.0,15.3585548,492341.0,20683.0,47531.0,355688118.0,90434.0,0.0,0.0,24442591.0,1002.72485,159090317.0,.,0.0,0.708953142,156645249.0,156806790.0,0.0,158658.0,0.0,0.0149814915,112474.0,161541.0,16529.0,29645.0,0.0,14.5424347,0.0,0.0,14.5274534,0.0,16529.0,29645.0,0.0,112474.0,0.0,0.0,0.0,pr_road,DDR5_6400AN,0.01
0.0,0.0,0.0,1010159.0,8828988.0,0.0,0.0,0.0,0.0,.,0.0,18.129921,32.9998322,0.996575654,0.0,346008093.0,0.0,0.0,349544789.0,0.0120469071,1006667.0,106362.0,3459.0,0.0,3459.0,39.1900063,0.0,1006667.0,0.0,0.0,0.0,0.0,291355137.0,0.0,0.0,0.0,19279995.0,.,0.0,.,0.0,.,0.0,708.0,0.0,0.0,0.0,8.0190388,0.0,708.0,0.0,0.0,0.0,8.0190388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648,DDR5_6400AN,0.01
0.0,7099.0,0.0,1002837.0,8991190.0,0.0,0.0,0.0,0.0,19902.9648,141291155.0,18.0453033,32.9991341,0.964737535,141386015.0,492349576.0,0.0,7099.0,356410048.0,0.0123322941,974273.0,110882.0,16568.0,19043.0,15633.0,54.7591095,0.0,968944.0,15.7249498,18227.0,935.0,816.0,296701473.0,5329.0,0.0,0.0,19750849.0,19890.748,141204409.0,.,0.0,0.758615792,141300086.0,141339670.0,0.0,7099.0,0.0,0.00440253178,5371.0,39584.0,1606.0,103.0,0.0,15.7197952,0.0,0.0,15.7153921,0.0,1606.0,103.0,0.0,5371.0,0.0,0.0,0.0,625,DDR5_6400AN,0.01
0.0,196136.0,79.0,811724.0,11312538.0,0.0,0.0,0.0,0.0,901.698975,176855628.0,10810.7295,32.9839592,0.275860101,171396421.0,588394884.0,0.0,196136.0,281811182482.0,0.0217491426,264205.0,246038.0,90725.0,602820.0,62285.0,52.0126305,0.0,171120.0,15.1510134,528227.0,28440.0,74593.0,373132289.0,93085.0,0.0,0.0,26067733.0,841.749573,165097395.0,.,0.0,0.570034385,160594579.0,160778338.0,0.0,196136.0,0.0,0.016243834,111794.0,183759.0,20817.0,63507.0,0.0,14.2124014,0.0,0.0,14.1961575,0.0,20817.0,63507.0,0.0,111794.0,0.0,0.0,0.0,bfs_road,DDR5_6400AN,0.01
0.0,7225.0,0.0,1002564.0,9102933.0,0.0,0.0,0.0,0.0,18122.6699,130936293.0,18.3239212,32.9981117,0.887403667,130818435.0,485465424.0,0.0,7225.0,368992432.0,0.0143849244,896039.0,130945.0,43876.0,69816.0,42844.0,53.330658,0.0,892996.0,14.3710203,66691.0,1032.0,3125.0,300379580.0,3043.0,0.0,0.0,20137199.0,18079.7246,130626012.0,.,0.0,0.432361126,130519918.0,130567311.0,0.0,7225.0,0.0,0.00520634372,3113.0,47393.0,3469.0,618.0,0.0,14.3434334,0.0,0.0,14.3382273,0.0,3469.0,618.0,0.0,3113.0,0.0,0.0,0.0,620,DDR5_6400AN,0.01
0.0,315143.0,2322.0,691561.0,14700399.0,0.0,0.0,0.0,0.0,721.424194,227351795.0,2368.04321,32.9937897,0.82586062,225728993.0,748304720.0,0.0,315143.0,82620386602.0,0.0196976289,811949.0,289563.0,53877.0,117329.0,42697.0,50.9037018,0.0,529758.0,15.3552971,95575.0,11180.0,21754.0,485021897.0,282191.0,0.0,0.0,34889730.0,663.74408,209174308.0,.,0.0,0.909115434,207767025.0,208024928.0,0.0,315143.0,0.0,0.0175439455,286485.0,257903.0,13786.0,14854.0,0.0,14.1509714,0.0,0.0,14.1334276,0.0,13786.0,14854.0,0.0,286485.0,0.0,0.0,0.0,bc_web,DDR5_6400AN,0.01
0.0,5.0,0.0,1009981.0,8848170.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5488453,32.9995461,0.987410247,21461989.0,368089263.0,0.0,5.0,349330244.0,0.0118335206,997233.0,104705.0,9527.0,3188.0,9527.0,41.6006088,0.0,997233.0,2.42558503,3188.0,0.0,0.0,291985587.0,0.0,0.0,0.0,18832991.0,0.0,0.0,.,0.0,.,21461989.0,21462698.0,0.0,5.0,0.0,8.0129561,0.0,709.0,0.0,0.0,0.0,2.42566514,0.0,0.0,2.42558503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,DDR5_6400AN,0.01
0.0,3454.0,0.0,1006631.0,11722454.0,0.0,0.0,0.0,0.0,53398.0859,184436988.0,16.5740108,32.9991226,0.853317559,186322669.0,627671288.0,0.0,3454.0,456644249.0,0.0138022294,861884.0,161796.0,19787.0,128368.0,19618.0,53.5443611,0.0,860361.0,15.8945112,126620.0,169.0,1748.0,386830673.0,1523.0,0.0,0.0,27551826.0,53364.1133,184319643.0,.,0.0,0.443023264,186247083.0,186266352.0,0.0,3454.0,0.0,0.0016437684,1524.0,19269.0,212.0,1704.0,0.0,15.8897066,0.0,0.0,15.8880634,0.0,212.0,1704.0,0.0,1524.0,0.0,0.0,0.0,607,DDR5_6400AN,0.01
0.0,487.0,0.0,1009511.0,8958193.0,0.0,0.0,0.0,0.0,354620.781,172700321.0,18.8743038,32.9979744,0.930052817,174008426.0,524238048.0,0.0,487.0,358388889.0,0.0129310675,939318.0,115839.0,30534.0,40110.0,30467.0,58.5205116,0.0,939033.0,19.4245014,39979.0,67.0,131.0,295602231.0,285.0,0.0,0.0,18988192.0,354585.812,172683298.0,.,0.0,0.627083361,173994811.0,173997237.0,0.0,487.0,0.0,0.000270813558,301.0,2426.0,148.0,31.0,0.0,19.4232502,0.0,0.0,19.4229813,0.0,148.0,31.0,0.0,301.0,0.0,0.0,0.0,623,DDR5_6400AN,0.01
0.0,46630.0,0.0,962872.0,10560244.0,0.0,0.0,0.0,0.0,3506.73022,163518828.0,3107.00024,32.9966164,0.15637657,162647211.0,563245437.0,0.0,46630.0,76352261577.0,0.0200080611,155676.0,211290.0,64901.0,774943.0,59989.0,53.3364029,0.0,126672.0,15.4018431,762239.0,4912.0,12704.0,348452332.0,29004.0,0.0,0.0,24574268.0,3439.81714,160398665.0,.,0.0,0.717959702,159736058.0,159864354.0,0.0,46630.0,0.0,0.0121489614,33472.0,128296.0,8574.0,4575.0,0.0,15.13832,0.0,0.0,15.1261721,0.0,8574.0,4575.0,0.0,33472.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN,0.01
0.0,516.0,0.0,1009440.0,9668488.0,0.0,0.0,0.0,0.0,311003.312,160477712.0,17.6315746,32.998539,0.912255466,161581785.0,535263451.0,0.0,516.0,381149077.0,0.0132361958,921295.0,127974.0,35453.0,53161.0,35342.0,55.3616524,0.0,920979.0,16.7122097,53087.0,111.0,74.0,319045978.0,316.0,0.0,0.0,21617416.0,310848.469,160397812.0,.,0.0,0.638000011,161578688.0,161582775.0,0.0,516.0,0.0,0.000422713463,319.0,4087.0,171.0,10.0,0.0,16.7123108,0.0,0.0,16.7118874,0.0,171.0,10.0,0.0,319.0,0.0,0.0,0.0,600,DDR5_6400AN,0.01
