total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,slow_timing
0.0,3304.0,0.0,996696.0,8635565.0,0.0,0.0,39363.1055,130055693.0,NaN,0.0,132605024.0,132624301.0,0.0,3304.0,0.0,0.00223228009,2705.0,19277.0,551.0,29.0,0.0,15.3579187,0.0,0.0,15.3556862,0.0,551.0,29.0,0.0,2705.0,0.0,0.0,0.0,602,DDR5_6400BN
0.0,3304.0,0.0,996696.0,8635565.0,0.0,0.0,39375.332,130096093.0,NaN,0.0,132648966.0,132666066.0,0.0,3304.0,0.0,0.00198018318,2705.0,17100.0,551.0,29.0,0.0,15.3627548,0.0,0.0,15.360775,0.0,551.0,29.0,0.0,2705.0,0.0,0.0,0.0,602,DDR5_6400AN
0.0,3304.0,0.0,996696.0,8635565.0,0.0,0.0,39366.5078,130066943.0,NaN,0.0,132614020.0,132634703.0,0.0,3304.0,0.0,0.00239509507,2705.0,20683.0,551.0,29.0,0.0,15.3591232,0.0,0.0,15.3567276,0.0,551.0,29.0,0.0,2705.0,0.0,0.0,0.0,602,DDR5_6400C
0.0,281012.0,79780.0,718988.0,10803095.0,0.0,0.0,581.8125,163496283.0,NaN,0.0,147333768.0,147988889.0,0.0,281012.0,0.0,0.0606419742,72940.0,655121.0,57149.0,150919.0,0.0,13.6987495,0.0,0.0,13.6381063,0.0,57149.0,150919.0,0.0,72940.0,0.0,0.0,0.0,620,DDR5_3200BN
0.0,281012.0,78187.0,718988.0,10801941.0,0.0,0.0,580.126404,163022479.0,NaN,0.0,147423717.0,148035819.0,0.0,281012.0,0.0,0.0566659272,71495.0,612102.0,58284.0,151215.0,0.0,13.7045574,0.0,0.0,13.647891,0.0,58284.0,151215.0,0.0,71495.0,0.0,0.0,0.0,620,DDR5_3200AN
0.0,281012.0,73601.0,718988.0,10799610.0,0.0,0.0,584.096069,164138001.0,NaN,0.0,147320739.0,148000443.0,0.0,281012.0,0.0,0.0629378259,73581.0,679704.0,56911.0,150501.0,0.0,13.7042398,0.0,0.0,13.6413012,0.0,56911.0,150501.0,0.0,73581.0,0.0,0.0,0.0,620,DDR5_3200C
0.0,281012.0,76535.0,718988.0,10803363.0,0.0,0.0,580.092468,163012941.0,NaN,0.0,147480594.0,148016021.0,0.0,281012.0,0.0,0.0495611429,74388.0,535427.0,51351.0,155268.0,0.0,13.7009201,0.0,0.0,13.6513596,0.0,51351.0,155268.0,0.0,74388.0,0.0,0.0,0.0,620,DDR5_3600BN
0.0,281012.0,83460.0,718988.0,10808977.0,0.0,0.0,579.134644,162743786.0,NaN,0.0,148304465.0,148775950.0,0.0,281012.0,0.0,0.0436197631,73144.0,471485.0,52355.0,155506.0,0.0,13.7641106,0.0,0.0,13.7204905,0.0,52355.0,155506.0,0.0,73144.0,0.0,0.0,0.0,620,DDR5_3600AN
0.0,281012.0,79896.0,718988.0,10796355.0,0.0,0.0,582.814697,163777921.0,NaN,0.0,147567034.0,148145974.0,0.0,281012.0,0.0,0.0536236539,74972.0,578940.0,50661.0,155359.0,0.0,13.7218504,0.0,0.0,13.6682281,0.0,50661.0,155359.0,0.0,74972.0,0.0,0.0,0.0,620,DDR5_3600C
0.0,281012.0,85375.0,718988.0,10808283.0,0.0,0.0,584.647766,164293043.0,NaN,0.0,149142466.0,149586460.0,0.0,281012.0,0.0,0.0410790518,74843.0,443994.0,46975.0,159186.0,0.0,13.8399839,0.0,0.0,13.7989044,0.0,46975.0,159186.0,0.0,74843.0,0.0,0.0,0.0,620,DDR5_4000BN
0.0,281012.0,90924.0,718988.0,10819043.0,0.0,0.0,584.747925,164321180.0,NaN,0.0,150240701.0,150637369.0,0.0,281012.0,0.0,0.0366638713,73494.0,396668.0,48310.0,159203.0,0.0,13.9233551,0.0,0.0,13.8866911,0.0,48310.0,159203.0,0.0,73494.0,0.0,0.0,0.0,620,DDR5_4000AN
0.0,281012.0,91789.0,718988.0,10820708.0,0.0,0.0,585.376953,164497946.0,NaN,0.0,148655005.0,149134247.0,0.0,281012.0,0.0,0.0442893393,76378.0,479242.0,45994.0,158623.0,0.0,13.7823,0.0,0.0,13.7380114,0.0,45994.0,158623.0,0.0,76378.0,0.0,0.0,0.0,620,DDR5_4000C
0.0,281012.0,97257.0,718988.0,10811569.0,0.0,0.0,586.739319,164880788.0,NaN,0.0,149973839.0,150365091.0,0.0,281012.0,0.0,0.0361882709,75867.0,391252.0,42932.0,162194.0,0.0,13.907795,0.0,0.0,13.8716078,0.0,42932.0,162194.0,0.0,75867.0,0.0,0.0,0.0,620,DDR5_4400BN
0.0,281012.0,99239.0,718988.0,10823110.0,0.0,0.0,593.056274,166655933.0,NaN,0.0,152661056.0,153010369.0,0.0,281012.0,0.0,0.0322747342,74286.0,349313.0,44030.0,162690.0,0.0,14.1373749,0.0,0.0,14.1051006,0.0,44030.0,162690.0,0.0,74286.0,0.0,0.0,0.0,620,DDR5_4400AN
0.0,281012.0,97447.0,718988.0,10826930.0,0.0,0.0,589.178528,165566235.0,NaN,0.0,149896936.0,150319558.0,0.0,281012.0,0.0,0.0390343331,77215.0,422622.0,41633.0,162151.0,0.0,13.8838577,0.0,0.0,13.8448229,0.0,41633.0,162151.0,0.0,77215.0,0.0,0.0,0.0,620,DDR5_4400C
0.0,281012.0,88510.0,718988.0,10819817.0,0.0,0.0,593.833008,166874207.0,NaN,0.0,152214907.0,152566718.0,0.0,281012.0,0.0,0.032515429,77129.0,351811.0,39010.0,164859.0,0.0,14.1006746,0.0,0.0,14.0681591,0.0,39010.0,164859.0,0.0,77129.0,0.0,0.0,0.0,620,DDR5_4800BN
0.0,281012.0,99186.0,718988.0,10829555.0,0.0,0.0,597.04187,167775931.0,NaN,0.0,154232846.0,154541176.0,0.0,281012.0,0.0,0.0284711607,74810.0,308330.0,40678.0,165518.0,0.0,14.2703171,0.0,0.0,14.2418451,0.0,40678.0,165518.0,0.0,74810.0,0.0,0.0,0.0,620,DDR5_4800AN
0.0,281012.0,91132.0,718988.0,10813372.0,0.0,0.0,591.662903,166264378.0,NaN,0.0,151107808.0,151487354.0,0.0,281012.0,0.0,0.0350996889,77385.0,379546.0,38882.0,164727.0,0.0,14.0092621,0.0,0.0,13.9741611,0.0,38882.0,164727.0,0.0,77385.0,0.0,0.0,0.0,620,DDR5_4800C
0.0,281012.0,117116.0,718988.0,10847684.0,0.0,0.0,598.297424,168128759.0,NaN,0.0,154082019.0,154386597.0,0.0,281012.0,0.0,0.0280776992,77446.0,304578.0,36276.0,167278.0,0.0,14.2322168,0.0,0.0,14.2041397,0.0,36276.0,167278.0,0.0,77446.0,0.0,0.0,0.0,620,DDR5_5200BN
0.0,281012.0,112785.0,718988.0,10841392.0,0.0,0.0,599.661255,168512007.0,NaN,0.0,155235076.0,155508671.0,0.0,281012.0,0.0,0.0252361502,76701.0,273595.0,36908.0,167397.0,0.0,14.343976,0.0,0.0,14.3187399,0.0,36908.0,167397.0,0.0,76701.0,0.0,0.0,0.0,620,DDR5_5200AN
0.0,281012.0,122820.0,718988.0,10850510.0,0.0,0.0,597.034607,167773886.0,NaN,0.0,152970408.0,153303513.0,0.0,281012.0,0.0,0.0306994785,78361.0,333105.0,35688.0,166942.0,0.0,14.1286926,0.0,0.0,14.0979919,0.0,35688.0,166942.0,0.0,78361.0,0.0,0.0,0.0,620,DDR5_5200C
0.0,281012.0,128099.0,718988.0,10859591.0,0.0,0.0,600.653076,168790713.0,NaN,0.0,155276158.0,155546502.0,0.0,281012.0,0.0,0.0248944927,78585.0,270344.0,33424.0,168986.0,0.0,14.3234215,0.0,0.0,14.2985277,0.0,33424.0,168986.0,0.0,78585.0,0.0,0.0,0.0,620,DDR5_5600BN
0.0,281012.0,134141.0,718988.0,10871220.0,0.0,0.0,601.825867,169120296.0,NaN,0.0,156433072.0,156677358.0,0.0,281012.0,0.0,0.0224708915,77255.0,244286.0,34356.0,169397.0,0.0,14.4121227,0.0,0.0,14.3896523,0.0,34356.0,169397.0,0.0,77255.0,0.0,0.0,0.0,620,DDR5_5600AN
0.0,281012.0,128895.0,718988.0,10859814.0,0.0,0.0,599.442078,168450417.0,NaN,0.0,154264264.0,154558529.0,0.0,281012.0,0.0,0.0270966887,79433.0,294265.0,32735.0,168835.0,0.0,14.232152,0.0,0.0,14.2050552,0.0,32735.0,168835.0,0.0,79433.0,0.0,0.0,0.0,620,DDR5_5600C
0.0,281012.0,129489.0,718988.0,10875259.0,0.0,0.0,604.497925,169871174.0,NaN,0.0,156339883.0,156588109.0,0.0,281012.0,0.0,0.022824835,78716.0,248226.0,31460.0,170816.0,0.0,14.3985643,0.0,0.0,14.3757391,0.0,31460.0,170816.0,0.0,78716.0,0.0,0.0,0.0,620,DDR5_6000BN
0.0,281012.0,134579.0,718988.0,10871950.0,0.0,0.0,603.310791,169537568.0,NaN,0.0,156925867.0,157143390.0,0.0,281012.0,0.0,0.0200077258,77226.0,217523.0,32660.0,171122.0,0.0,14.4540205,0.0,0.0,14.4340134,0.0,32660.0,171122.0,0.0,77226.0,0.0,0.0,0.0,620,DDR5_6000AN
0.0,281012.0,136447.0,718988.0,10866250.0,0.0,0.0,600.269287,168682884.0,NaN,0.0,154247681.0,154524809.0,0.0,281012.0,0.0,0.0255035553,79439.0,277128.0,30961.0,170595.0,0.0,14.2206202,0.0,0.0,14.195116,0.0,30961.0,170595.0,0.0,79439.0,0.0,0.0,0.0,620,DDR5_6000C
0.0,281012.0,148.0,718988.0,10720394.0,0.0,0.0,582.668579,163736856.0,NaN,0.0,150530563.0,150756511.0,0.0,281012.0,0.0,0.021076465,79864.0,225948.0,28464.0,172666.0,0.0,14.0625906,0.0,0.0,14.0415134,0.0,28464.0,172666.0,0.0,79864.0,0.0,0.0,0.0,620,DDR5_6400BN
0.0,281012.0,83.0,718988.0,10722712.0,0.0,0.0,582.250977,163619517.0,NaN,0.0,151411402.0,151607029.0,0.0,281012.0,0.0,0.0182441715,78688.0,195627.0,29400.0,172920.0,0.0,14.1388693,0.0,0.0,14.1206264,0.0,29400.0,172920.0,0.0,78688.0,0.0,0.0,0.0,620,DDR5_6400AN
0.0,281012.0,374.0,718988.0,10722744.0,0.0,0.0,581.962952,163538578.0,NaN,0.0,149692872.0,149940689.0,0.0,281012.0,0.0,0.0231113415,80204.0,247817.0,28330.0,172460.0,0.0,13.9834251,0.0,0.0,13.9603128,0.0,28330.0,172460.0,0.0,80204.0,0.0,0.0,0.0,620,DDR5_6400C
0.0,38611.0,6991.0,961389.0,11681380.0,0.0,0.0,4666.73389,180187257.0,NaN,0.0,179962476.0,180291379.0,0.0,38611.0,0.0,0.0281561762,34442.0,328903.0,4157.0,2.0,0.0,15.434082,0.0,0.0,15.4059267,0.0,4157.0,2.0,0.0,34442.0,0.0,0.0,0.0,607,DDR5_3200BN
0.0,38611.0,10308.0,961389.0,11685246.0,0.0,0.0,4666.94775,180195519.0,NaN,0.0,179987781.0,180294901.0,0.0,38611.0,0.0,0.0262827165,34432.0,307120.0,4167.0,2.0,0.0,15.4292765,0.0,0.0,15.4029942,0.0,4167.0,2.0,0.0,34432.0,0.0,0.0,0.0,607,DDR5_3200AN
0.0,38611.0,7835.0,961389.0,11682797.0,0.0,0.0,4664.62451,180105829.0,NaN,0.0,179864004.0,180217117.0,0.0,38611.0,0.0,0.0302250385,34440.0,353113.0,4158.0,3.0,0.0,15.4258537,0.0,0.0,15.395628,0.0,4158.0,3.0,0.0,34440.0,0.0,0.0,0.0,607,DDR5_3200C
0.0,38611.0,8133.0,961389.0,11683163.0,0.0,0.0,4715.46631,182068869.0,NaN,0.0,181866862.0,182156411.0,0.0,38611.0,0.0,0.0247834418,34854.0,289549.0,3744.0,3.0,0.0,15.591361,0.0,0.0,15.5665779,0.0,3744.0,3.0,0.0,34854.0,0.0,0.0,0.0,607,DDR5_3600BN
0.0,38611.0,8089.0,961389.0,11674923.0,0.0,0.0,4710.09229,181861380.0,NaN,0.0,181684611.0,181938828.0,0.0,38611.0,0.0,0.0217746198,34862.0,254217.0,3737.0,2.0,0.0,15.5837288,0.0,0.0,15.5619535,0.0,3737.0,2.0,0.0,34862.0,0.0,0.0,0.0,607,DDR5_3600AN
0.0,38611.0,9008.0,961389.0,11684527.0,0.0,0.0,4711.40869,181912213.0,NaN,0.0,181695888.0,182002676.0,0.0,38611.0,0.0,0.0262559187,34866.0,306788.0,3732.0,2.0,0.0,15.5763836,0.0,0.0,15.550128,0.0,3732.0,2.0,0.0,34866.0,0.0,0.0,0.0,607,DDR5_3600C
0.0,38611.0,8872.0,961389.0,11685021.0,0.0,0.0,4734.61279,182808127.0,NaN,0.0,182631724.0,182880950.0,0.0,38611.0,0.0,0.0213286728,35164.0,249226.0,3433.0,3.0,0.0,15.6508875,0.0,0.0,15.6295595,0.0,3433.0,3.0,0.0,35164.0,0.0,0.0,0.0,607,DDR5_4000BN
0.0,38611.0,9630.0,961389.0,11686826.0,0.0,0.0,4734.56348,182806226.0,NaN,0.0,182657716.0,182877952.0,0.0,38611.0,0.0,0.0188448094,35180.0,220236.0,3418.0,2.0,0.0,15.6482134,0.0,0.0,15.6293688,0.0,3418.0,2.0,0.0,35180.0,0.0,0.0,0.0,607,DDR5_4000AN
0.0,38611.0,13023.0,961389.0,11689284.0,0.0,0.0,4738.66553,182964626.0,NaN,0.0,182775159.0,183042549.0,0.0,38611.0,0.0,0.0228747968,35199.0,267390.0,3398.0,3.0,0.0,15.6590042,0.0,0.0,15.6361294,0.0,3398.0,3.0,0.0,35199.0,0.0,0.0,0.0,607,DDR5_4000C
0.0,38611.0,10828.0,961389.0,11688464.0,0.0,0.0,4740.05615,183018300.0,NaN,0.0,182858720.0,183079041.0,0.0,38611.0,0.0,0.0188494399,35452.0,220321.0,3146.0,2.0,0.0,15.6632252,0.0,0.0,15.6443758,0.0,3146.0,2.0,0.0,35452.0,0.0,0.0,0.0,607,DDR5_4400BN
0.0,38611.0,7238.0,961389.0,11687142.0,0.0,0.0,4730.23535,182639118.0,NaN,0.0,182498071.0,182696637.0,0.0,38611.0,0.0,0.0169901252,35481.0,198566.0,3115.0,4.0,0.0,15.6322765,0.0,0.0,15.6152859,0.0,3115.0,4.0,0.0,35481.0,0.0,0.0,0.0,607,DDR5_4400AN
0.0,38611.0,12164.0,961389.0,11687142.0,0.0,0.0,4742.18213,183100394.0,NaN,0.0,182927005.0,183167424.0,0.0,38611.0,0.0,0.0205712393,35480.0,240419.0,3118.0,2.0,0.0,15.6725588,0.0,0.0,15.651988,0.0,3118.0,2.0,0.0,35480.0,0.0,0.0,0.0,607,DDR5_4400C
0.0,38611.0,16169.0,961389.0,11693127.0,0.0,0.0,4726.62256,182499619.0,NaN,0.0,182357042.0,182563764.0,0.0,38611.0,0.0,0.0176789314,35702.0,206722.0,2894.0,4.0,0.0,15.6129122,0.0,0.0,15.595233,0.0,2894.0,4.0,0.0,35702.0,0.0,0.0,0.0,607,DDR5_4800BN
0.0,38611.0,15480.0,961389.0,11692394.0,0.0,0.0,4723.7959,182390473.0,NaN,0.0,182272858.0,182448376.0,0.0,38611.0,0.0,0.0150112975,35698.0,175518.0,2899.0,3.0,0.0,15.604023,0.0,0.0,15.5890112,0.0,2899.0,3.0,0.0,35698.0,0.0,0.0,0.0,607,DDR5_4800AN
0.0,38611.0,16406.0,961389.0,11693127.0,0.0,0.0,4728.92334,182588468.0,NaN,0.0,182437665.0,182655285.0,0.0,38611.0,0.0,0.0186109319,35699.0,217620.0,2897.0,4.0,0.0,15.620739,0.0,0.0,15.602128,0.0,2897.0,4.0,0.0,35699.0,0.0,0.0,0.0,607,DDR5_4800C
0.0,38611.0,11979.0,961389.0,11687600.0,0.0,0.0,4702.10352,181552905.0,NaN,0.0,181418416.0,181611673.0,0.0,38611.0,0.0,0.0165352169,35901.0,193257.0,2696.0,4.0,0.0,15.5388346,0.0,0.0,15.5222988,0.0,2696.0,4.0,0.0,35901.0,0.0,0.0,0.0,607,DDR5_5200BN
